listKey,listTitle,expectedField,actualField,driftType,severity,requirement,judgement,notes,evidenceSource
nurse_observations,NurseObservations,,Pulse,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Restricted,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,SelectTitle,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,ServerUrl,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,SMLastModifiedDate,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,SMTotalFileCount,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,SMTotalFileStreamSize,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,SMTotalSize,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,SortBehavior,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Source,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,SyncClientId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Systolic_x0020_BP9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Tags,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Temperature,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID22,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID23,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,User_x0020_Lookup_x0020_ID9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Vitals_x0020_JSON3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
